作者,讚數,時間,連結,貼文內容
鄭玉潔,1,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850513728797336,這麼久沒來 還是好美～只是真的好熱呀-IG看更多https://reurl.cc/7o2vp1
蕭茂義,2,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850459458802763,4/14-15宜蘭2日輕旅行15804/22苗竹1日遊599即將團
蕭茂義,2,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850457992136243,4/14-15宜蘭2日輕旅行15804/22苗竹1日遊599即將團
Nei Nei,0,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850445468804162,小黎
跟著領隊玩,10,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850405118808197,新北螢火蟲秘境新北市這親水公園太厲害了！除了是玩水秘境之外，公園裡竟然還有螢火蟲，連旁邊的菜園也都是一整片螢火蟲，太厲害了！全文閱讀：https://taiwantour.info/jiuxiong-root/
Elvis She,0,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850151895500186,泰國自由行 | 泰國曼谷 | 天氣太熱去哪逛? 暹羅百貨公司，藝術文化中心，批發購物商場逛起來!!(第一天住宿開箱)EP1
1058一路順發   包車遊台灣,0,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850316002150442,小油坑遊憩區
Amy Lin,0,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850365305478845,#宜蘭包棟民宿8～14人就可包棟！享受植村小事生活旅宿的超大空間，文青風格、清爽設計，還能使用廚房開伙，保證住過就難以忘懷！https://fresh438.pixnet.net/blog/post/45089384 
高樂天,0,2024-04-06,https://www.facebook.com/groups/traveler168/posts/1850370932144949,百年老屋改建成貨櫃屋文青時尚綠皮開心果和&畢式酒精義式冰淇淋「綠皮開心果 冰淇淋工坊」。2年前「綠皮開心果義式冰淇淋工坊」從府中街搬遷至忠義路上，把百年老宅改建成貨櫃屋營業空間，目前店面是和知名「畢氏酒精」共享人力與空間，兩間店面一前一後冰淇淋差在有沒有酒精，服務員說含酒精冰淇淋吃一整杯酒測會不過喔！因此才選擇享用綠皮開心果的冰淇淋，小高品嚐完覺得很美味定價卻很貴，還是值得樂天小高極力推薦給您品嚐。#綠皮開心果冰淇淋工坊 #冰淇淋 #台南 #懶人包 #台南美食 #中西區 #甜點 #冰品 #樂天小高 #美食 #高樂天 #樂天 #吃
跟著領隊玩,12,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850116115503764,新北超狂護魚步道，又多又大的溪魚，小朋友看到超興奮！沿途都有樹陰遮陽，更是清朝往返臺北與宜蘭的關鍵路段之一，是很棒的幼兒等級步道！全文閱讀：https://taiwantour.info/tam-lan/
GMONEYFAST,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850147105500665,台中七龍珠主題7-11感受最熱血的龍珠世界全店七龍珠主題裝潢二樓更有七龍珠遊戲機台太爆!!7-11鄉林夏都門市台中市西區忠明南路117號1樓#爆食肥豬 #GMONEYFAST#台中景點 #七龍珠 #龍珠 #孫悟空 #卡卡洛特 #貝吉達 #達爾 #DRAGONBALL #賽亞人 #超級賽亞人 #二次元 #動畫 #鳥山明 #ドラゴンボール #台中西區 #忠明南路 #台中西區景點 #台中旅遊 #旅遊景點 #台中好玩 #taichung #台中景點推薦 #台中旅遊探店 #探店
厚片魚 愛搞事,1,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850125732169469,苗栗卓蘭 花露農場 FlowerHome繡球花淇淋 現正上映中花園裏散步 賞花吃冰，整個太夢幻了門票$200 可抵$100元免費停車場 可推車可輪椅#可攜帶寵物#請繫牽繩#火車繡 園區小火車 投幣式$50/次
Cherry Huang Cherry,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850079988840710,#桃園出發星宇/越捷/虎航直飛星宇富國島5天/6天全程五星飯店世界最長的跨海纜車珍珠奇幻野生動物園+主題遊樂設施+巨型海龜館越版-威尼斯的顏色-愛之湖貢多拉行程連結https://tour.lifetour.com.tw/....../tpetsa/0010-0009......報名請洽：五福旅行社業務：黃秀琴手機：0938039846Line:hhc0101或行動條碼https://line.me/ti/p/AW7BCvVqnO
康君夷,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850034012178641,Elitfun 竹科門市
享受生活不無聊。規小孫,1,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850054528843256,從宜蘭玩到花蓮的行程來分享囉！歡迎大家筆記起來全部拿去用喔 
跟著領隊玩,6,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850023525513023,Google高達4.7顆星！北海岸最美的海景咖啡廳之一，除了好拍的白色建築物之外，無敵的海景更是迷人，店內的咖啡和蛋糕更是水準之上，Google高達4.7顆星！全文閱讀：https://taiwantour.info/no-1/
劉語瑄,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849851568863552,提早安排你的暑假郵輪假期限量優惠房價，售完為止看到消息的朋友你們很幸運趕快來找瑄瑄報名再考慮就沒有了#暑假暑假暑假#這個優惠價比清倉還划算了啦不是比價格，而是比誰能搶到房沒有幾個航次了，限量販售名勝世界一號   基隆港出發https://youtu.be/GR5fBKoMGMc?si=okXbcN3JdnlTRhQT限量優惠2900起旅遊找瑄瑄、優惠找瑄瑄歡迎包團報名專線：0953961328請直接點擊就可以加入我的linehttps://line.me/ti/p/yK8nsytPRQ
Qian Hedy,1,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849916905523685,#樂窩咖哩 #三重美食位於三重碧華街巷弄間，熱愛咖哩饕客的好選擇－樂窩咖哩使用數十種辛香料、蔬果、豬絞肉調製的咖哩超美味，還可免費續一次來這推薦必點用活菌豬製作的炸豬排，以及不加水的濃郁布丁
Amy Lin,2,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850012525514123,每天限量200碗，只能現場候位，今天終於吃到了!!羅東一心拉麵地址：宜蘭縣羅東鎮光榮路413號電話：（03）957-1587
大马阿豪在南法,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1850021798846529,前天到南法的鬱金香花田，真的好美！
張育萍,3,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849981962183846,台南汕頭火鍋食尚玩家推薦，神等級好吃沙茶火鍋「松大沙茶爐」，好吃到賴清德總統也愛去，台南必排隊火鍋，建議直接選擇豬肉鍋，再加點溫體牛肉盤，一次嚐兩種美味，溫體牛配爆香自製沙茶醬銷魂，牛肉軟嫩入口好甜味，自助式拿取菜盤，菜盤價錢不同，火鍋控一吃就愛上。來去吃：https://upssmile.com/215107/songdachenggong松大沙茶爐。電話：06 226 0028。地址：700台南市中西區成功路439號。（僅接受現場候位，無預約）營業時間：17:00-00:00。(週二、三公休)
李基端,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849957068853002,https://vt.tiktok.com/ZSFq7SUVK/
高佳惠,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849948802187162,臺東縣金峰鄉公所
蕭茂義,3,2024-04-04,https://www.facebook.com/groups/traveler168/posts/1849241962257846,宜蘭輕旅行2日遊4/14～15#超值優惠1580#日式禪風北后寺～宜蘭最美的寺廟#中興文創園區～拍照打卡景點#幾米公園～熱門景點#龍潭湖～有湖光山色之勝#雅典蛋糕 #頭城老街～#頭城濱海森林～宜蘭秘境景點#開南行旅溫泉酒店即將團
蕭茂義,4,2024-03-27,https://www.facebook.com/groups/traveler168/posts/1844256656089710,4/22苗竹健康1日遊599附早餐+午餐精緻桌菜#龍貓隧道新豐紅樹林#勝興車站～愛情故事#葛瑞絲香草田～紫色薰衣草#大溪南海名產休息站即將團
黃檸檬YELLOWLEMON,3,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849868552195187,#舊金山 百年經典酒店Palace Hotel外頭就是Montgomery站，走路可以SFMOMA、中國城、渡輪大廈等地，位置算是相當不錯。印象最深的是那富麗堂皇的Garden Court，讓人彷彿置身歐洲一般，可惜沒能吃到週六限定的下午茶。客房比起其他飯店稱不上舒適，但就當作來體驗百年前的奢華還是蠻特別的啦！完整開箱 https://chic.tw/s/gf4HFWr
跟著領隊玩,4,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849839585531417,天氣冷只想泡湯北投唯一雙泉質青磺和白磺兩種泉質溫泉，400元就有湯屋之外，還有翻新過的湯房，重點是廁所還有翻新過，雙人浴缸超舒服，還有自然採光和對外開窗，有自然風就是爽！全文閱讀：https://taiwantour.info/beautyage/
郭家斌,0,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849639205551455,**專業機場接送服務**安心旅行，讓我們照顧您的行程安排。- 安全可靠- 舒適便捷- 即時安排- 專業司機職業駕照合法租賃完整乘客險預訂方式：致電 093873706或加Line:yoyo_0912讓我們成為您旅程中的值得信賴的夥伴！#機場高鐵#長短接駁#客製行程#環島旅遊#商務接送#婚攝包車#旅行行程
高樂天,2,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849797772202265,蝦咪!!!!台電大林枝仔冰花100元有8支，熱爆了網路爆紅台電冰棒鳳山也買得到「台電大林電廠冰棒-鳳山分店」。最近看到最大新聞就是台電要漲電價，物價飛漲人民生活痛苦指數飆高，經過青年路就被紅色布條給吸引，現在竟然還有冰棒8支只要NT100元，路過當然不會錯過買回慢慢享用，台電冰棒發源地小港區大林電廠，原本製作給員工購買卻大受歡迎，現在推廣到三多路跟鳳山有兩間分店，去年6月25日鳳山分店開幕後，就以8支100元價格來促銷，經過8個月竟然還沒調漲真是佛心啊！小高品嚐覺得很好吃定價超親民，值得樂天小高極力推薦給您品嚐。＃台電大林電廠冰棒鳳山分店 ＃台電大林電廠冰棒 ＃冰棒 ＃高雄 ＃高雄美食 ＃甜點 ＃鳳山區 ＃樂天小高 ＃美食 ＃高樂天 ＃樂天
高樂天,2,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849796935535682,蝦咪!!!!台電大林枝仔冰花100元有8支，熱爆了網路爆紅台電冰棒鳳山也買得到「台電大林電廠冰棒-鳳山分店」。最近看到最大新聞就是台電要漲電價，物價飛漲人民生活痛苦指數飆高，經過青年路就被紅色布條給吸引，現在竟然還有冰棒8支只要NT100元，路過當然不會錯過買回慢慢享用，台電冰棒發源地小港區大林電廠，原本製作給員工購買卻大受歡迎，現在推廣到三多路跟鳳山有兩間分店，去年6月25日鳳山分店開幕後，就以8支100元價格來促銷，經過8個月竟然還沒調漲真是佛心啊！小高品嚐覺得很好吃定價超親民，值得樂天小高極力推薦給您品嚐。＃台電大林電廠冰棒鳳山分店 ＃台電大林電廠冰棒 ＃冰棒 ＃高雄 ＃高雄美食 ＃甜點 ＃鳳山區 ＃樂天小高 ＃美食 ＃高樂天 ＃樂天
吳佩勳,1,2024-04-05,https://www.facebook.com/groups/traveler168/posts/1849792022202840,"【巴爾幹暢遊9國 17日】 【團費 79,900 含稅金】 7/9、7/10、7/17、7/24、7/31、8/7、8/14、8/21、8/28、9/4、9/11、9/18、10/2、10/9【9國共10個世界文化遺產】匈牙利-布達佩斯舊城區羅馬尼亞-吸血鬼德古拉城堡保加利亞-粉色玫瑰卡贊勒克科索沃-格拉恰尼察修道院馬其頓-史高比耶首都阿爾巴尼亞-地拉那首都黑山共和國-科特峽灣世界遺產波士尼亞-莫斯塔爾古橋克羅埃西亞-奧西耶克第四大城【包含五大景點入內門票】普雷穆爾防禦性教堂布朗城堡（吸血鬼德古拉）鄉村露天博物館博雅納教堂格拉恰尼察修道院以上不含服務費400*天數均按照國外旅遊定型化契約，安全有保障了解詳情https://lin.ee/vnwRD3C服務業務：林佩玲聯絡電話：0978756521公司名稱：雙向國際旅行社交觀綜2124號| 品保北644號"
張育萍,3,2024-04-04,https://www.facebook.com/groups/traveler168/posts/1849537838894925,高雄最新文化地標，有全台最美輕軌段之稱「龍貓隧道」，進駐高雄內惟藝術中心咖啡廳「Akau Coffee猻物咖啡」，絕美現代純白幾何建築，大片綠意造景，橫掃IG網美打卡高雄景點，內惟藝術中心票價免費，網美親子好好玩，高雄景點雨天備案，附akau coffee猻物咖啡菜單、內惟藝術中心美食、內惟藝術中心交通。來去玩：https://upssmile.com/215069/akau-coffeeAkau Coffee 猻物咖啡/內惟藝術中心。電話：07-553-8935 #2023。地址：804高雄市鼓山區馬卡道路329號。營業時間：11:30-20:30。(週一公休)
Ken Alice,8,2024-03-29,https://www.facebook.com/groups/traveler168/posts/1845602855955090,午后的陽光依然浪漫，來一場南義美食的邂逅吧~#默爾pastapizza 裕隆城店地址：新北市新店區中興路三段70號2樓營業時間：11:00-21:30(周五六延長至22:00)
福裕黃,0,2024-04-04,https://www.facebook.com/groups/traveler168/posts/1849491478899561,
跟著領隊玩,12,2024-04-04,https://www.facebook.com/groups/traveler168/posts/1849470452234997,北部步道秘境台北隱藏版的小溪頭步道，不用舟車勞頓，就有機會看到臺灣藍鵲、臺灣樹蛙、緣點白粉蝶等，全程更是超涼爽，太陽都照不太進來！Google高達4.5顆星！全文閱讀：https://taiwantour.info/bixi-trail/
Cherry Huang Cherry,0,2024-04-04,https://www.facebook.com/groups/traveler168/posts/1849461485569227,#桃園出發長榮航空北京精選５日－故宮深度遊、天壇、頤和園、居庸關長城升等兩晚五星酒店文化遺產：故宮、天壇、居庸關長城、頤和園餐食特色:東來順涮羊肉、盛世牡丹鴨特別贈送:天安門個人或團體照、故宮耳機講解、三輪車遊胡同.金面王朝秀無購物.無自費出發日期：5/3即將成團售價：27800元起/位不含每位小費300元/天行程連結https://tour.lifetour.com.tw/detail/PEKT0523BR02......報名請洽：五福旅行社業務：黃秀琴手機：0938039846Line:hhc0101或行動條碼https://line.me/ti/p/AW7BCvVqnO
杜佳蓉,1,2024-04-04,https://www.facebook.com/groups/traveler168/posts/1849462882235754,尊爵全程五花首爾+南怡島+美食五日遊 保証不走人蔘及護肝-限定日期：4/21、4/28、5/1只要15900不含每人每日小費300-南怡島小法國村北村韓屋村塗鴉秀益善洞韓屋咖啡街樂天世界主題樂園-韓式拌飯+掛爐窯烤套餐韓式自助餐荒謬的生肉-厚切五花肉+大醬湯百年土種蔘雞湯韓式海鮮火鍋馬鈴薯燉豬骨湯超級划算 快來報名-雙向國際旅行社索取日期／報名／瞭解其他資訊請聯絡...http://bit.ly/點這私訊Line-欲瞭解其他行程請加入社群詢問https://reurl.cc/MyqaW4均按照國外旅遊定型化契約，安全有保障。
